clip_id,role,split,video_file,t_sec,source_frame_index,source_fps,sample_fps,path,width,height
E,eval,eval,13722965_2160_3840_30fps.mp4,5.8,174,30.0,5.0,data/frames/E/000174.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,6.0,180,30.0,5.0,data/frames/E/000180.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,6.2,186,30.0,5.0,data/frames/E/000186.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,6.4,192,30.0,5.0,data/frames/E/000192.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,6.6,198,30.0,5.0,data/frames/E/000198.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,6.8,204,30.0,5.0,data/frames/E/000204.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,7.0,210,30.0,5.0,data/frames/E/000210.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,7.2,216,30.0,5.0,data/frames/E/000216.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,7.4,222,30.0,5.0,data/frames/E/000222.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,7.6,228,30.0,5.0,data/frames/E/000228.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,7.8,234,30.0,5.0,data/frames/E/000234.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,8.0,240,30.0,5.0,data/frames/E/000240.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,8.2,246,30.0,5.0,data/frames/E/000246.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,8.4,252,30.0,5.0,data/frames/E/000252.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,8.6,258,30.0,5.0,data/frames/E/000258.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,8.8,264,30.0,5.0,data/frames/E/000264.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,9.0,270,30.0,5.0,data/frames/E/000270.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,9.2,276,30.0,5.0,data/frames/E/000276.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,9.4,282,30.0,5.0,data/frames/E/000282.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,9.6,288,30.0,5.0,data/frames/E/000288.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,9.8,294,30.0,5.0,data/frames/E/000294.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,10.0,300,30.0,5.0,data/frames/E/000300.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,10.2,306,30.0,5.0,data/frames/E/000306.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,10.4,312,30.0,5.0,data/frames/E/000312.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,10.6,318,30.0,5.0,data/frames/E/000318.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,10.8,324,30.0,5.0,data/frames/E/000324.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,11.0,330,30.0,5.0,data/frames/E/000330.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,11.2,336,30.0,5.0,data/frames/E/000336.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,11.4,342,30.0,5.0,data/frames/E/000342.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,11.6,348,30.0,5.0,data/frames/E/000348.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,11.8,354,30.0,5.0,data/frames/E/000354.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,12.0,360,30.0,5.0,data/frames/E/000360.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,12.2,366,30.0,5.0,data/frames/E/000366.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,12.4,372,30.0,5.0,data/frames/E/000372.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,12.6,378,30.0,5.0,data/frames/E/000378.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,12.8,384,30.0,5.0,data/frames/E/000384.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,13.0,390,30.0,5.0,data/frames/E/000390.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,13.2,396,30.0,5.0,data/frames/E/000396.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,13.4,402,30.0,5.0,data/frames/E/000402.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,13.6,408,30.0,5.0,data/frames/E/000408.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,13.8,414,30.0,5.0,data/frames/E/000414.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,14.0,420,30.0,5.0,data/frames/E/000420.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,14.2,426,30.0,5.0,data/frames/E/000426.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,14.4,432,30.0,5.0,data/frames/E/000432.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,14.6,438,30.0,5.0,data/frames/E/000438.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,14.8,444,30.0,5.0,data/frames/E/000444.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,15.0,450,30.0,5.0,data/frames/E/000450.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,15.2,456,30.0,5.0,data/frames/E/000456.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,15.4,462,30.0,5.0,data/frames/E/000462.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,15.6,468,30.0,5.0,data/frames/E/000468.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,15.8,474,30.0,5.0,data/frames/E/000474.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,16.0,480,30.0,5.0,data/frames/E/000480.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,16.2,486,30.0,5.0,data/frames/E/000486.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,16.4,492,30.0,5.0,data/frames/E/000492.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,16.6,498,30.0,5.0,data/frames/E/000498.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,16.8,504,30.0,5.0,data/frames/E/000504.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,17.0,510,30.0,5.0,data/frames/E/000510.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,17.2,516,30.0,5.0,data/frames/E/000516.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,17.4,522,30.0,5.0,data/frames/E/000522.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,17.6,528,30.0,5.0,data/frames/E/000528.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,17.8,534,30.0,5.0,data/frames/E/000534.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,18.0,540,30.0,5.0,data/frames/E/000540.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,18.2,546,30.0,5.0,data/frames/E/000546.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,18.4,552,30.0,5.0,data/frames/E/000552.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,18.6,558,30.0,5.0,data/frames/E/000558.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,18.8,564,30.0,5.0,data/frames/E/000564.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,19.0,570,30.0,5.0,data/frames/E/000570.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,19.2,576,30.0,5.0,data/frames/E/000576.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,19.4,582,30.0,5.0,data/frames/E/000582.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,19.6,588,30.0,5.0,data/frames/E/000588.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,19.8,594,30.0,5.0,data/frames/E/000594.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,20.0,600,30.0,5.0,data/frames/E/000600.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,20.2,606,30.0,5.0,data/frames/E/000606.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,20.4,612,30.0,5.0,data/frames/E/000612.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,20.6,618,30.0,5.0,data/frames/E/000618.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,20.8,624,30.0,5.0,data/frames/E/000624.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,21.0,630,30.0,5.0,data/frames/E/000630.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,21.2,636,30.0,5.0,data/frames/E/000636.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,21.4,642,30.0,5.0,data/frames/E/000642.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,21.6,648,30.0,5.0,data/frames/E/000648.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,21.8,654,30.0,5.0,data/frames/E/000654.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,22.0,660,30.0,5.0,data/frames/E/000660.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,22.2,666,30.0,5.0,data/frames/E/000666.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,22.4,672,30.0,5.0,data/frames/E/000672.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,22.6,678,30.0,5.0,data/frames/E/000678.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,22.8,684,30.0,5.0,data/frames/E/000684.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,23.0,690,30.0,5.0,data/frames/E/000690.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,23.2,696,30.0,5.0,data/frames/E/000696.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,23.4,702,30.0,5.0,data/frames/E/000702.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,23.6,708,30.0,5.0,data/frames/E/000708.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,23.8,714,30.0,5.0,data/frames/E/000714.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,24.0,720,30.0,5.0,data/frames/E/000720.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,24.2,726,30.0,5.0,data/frames/E/000726.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,24.4,732,30.0,5.0,data/frames/E/000732.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,24.6,738,30.0,5.0,data/frames/E/000738.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,24.8,744,30.0,5.0,data/frames/E/000744.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,25.0,750,30.0,5.0,data/frames/E/000750.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,25.2,756,30.0,5.0,data/frames/E/000756.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,25.4,762,30.0,5.0,data/frames/E/000762.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,25.6,768,30.0,5.0,data/frames/E/000768.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,25.8,774,30.0,5.0,data/frames/E/000774.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,26.0,780,30.0,5.0,data/frames/E/000780.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,26.2,786,30.0,5.0,data/frames/E/000786.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,26.4,792,30.0,5.0,data/frames/E/000792.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,26.6,798,30.0,5.0,data/frames/E/000798.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,26.8,804,30.0,5.0,data/frames/E/000804.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,27.0,810,30.0,5.0,data/frames/E/000810.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,27.2,816,30.0,5.0,data/frames/E/000816.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,27.4,822,30.0,5.0,data/frames/E/000822.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,27.6,828,30.0,5.0,data/frames/E/000828.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,27.8,834,30.0,5.0,data/frames/E/000834.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,28.0,840,30.0,5.0,data/frames/E/000840.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,28.2,846,30.0,5.0,data/frames/E/000846.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,28.4,852,30.0,5.0,data/frames/E/000852.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,28.6,858,30.0,5.0,data/frames/E/000858.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,28.8,864,30.0,5.0,data/frames/E/000864.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,29.0,870,30.0,5.0,data/frames/E/000870.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,29.2,876,30.0,5.0,data/frames/E/000876.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,29.4,882,30.0,5.0,data/frames/E/000882.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,29.6,888,30.0,5.0,data/frames/E/000888.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,29.8,894,30.0,5.0,data/frames/E/000894.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,30.0,900,30.0,5.0,data/frames/E/000900.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,30.2,906,30.0,5.0,data/frames/E/000906.jpg,2160,3840
E,eval,eval,13722965_2160_3840_30fps.mp4,30.4,912,30.0,5.0,data/frames/E/000912.jpg,2160,3840
F,eval,eval,14693572_3840_2160_25fps.mp4,0.0,0,25.0,5.0,data/frames/F/000000.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,0.2,5,25.0,5.0,data/frames/F/000005.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,0.4,10,25.0,5.0,data/frames/F/000010.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,0.6,15,25.0,5.0,data/frames/F/000015.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,0.8,20,25.0,5.0,data/frames/F/000020.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,1.0,25,25.0,5.0,data/frames/F/000025.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,1.2,30,25.0,5.0,data/frames/F/000030.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,1.4,35,25.0,5.0,data/frames/F/000035.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,1.6,40,25.0,5.0,data/frames/F/000040.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,1.8,45,25.0,5.0,data/frames/F/000045.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,2.0,50,25.0,5.0,data/frames/F/000050.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,2.2,55,25.0,5.0,data/frames/F/000055.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,2.4,60,25.0,5.0,data/frames/F/000060.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,2.6,65,25.0,5.0,data/frames/F/000065.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,2.8,70,25.0,5.0,data/frames/F/000070.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,3.0,75,25.0,5.0,data/frames/F/000075.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,3.2,80,25.0,5.0,data/frames/F/000080.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,3.4,85,25.0,5.0,data/frames/F/000085.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,3.6,90,25.0,5.0,data/frames/F/000090.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,3.8,95,25.0,5.0,data/frames/F/000095.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,4.0,100,25.0,5.0,data/frames/F/000100.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,4.2,105,25.0,5.0,data/frames/F/000105.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,4.4,110,25.0,5.0,data/frames/F/000110.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,4.6,115,25.0,5.0,data/frames/F/000115.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,4.8,120,25.0,5.0,data/frames/F/000120.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,5.0,125,25.0,5.0,data/frames/F/000125.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,5.2,130,25.0,5.0,data/frames/F/000130.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,5.4,135,25.0,5.0,data/frames/F/000135.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,5.6,140,25.0,5.0,data/frames/F/000140.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,5.8,145,25.0,5.0,data/frames/F/000145.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,6.0,150,25.0,5.0,data/frames/F/000150.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,6.2,155,25.0,5.0,data/frames/F/000155.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,6.4,160,25.0,5.0,data/frames/F/000160.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,6.6,165,25.0,5.0,data/frames/F/000165.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,6.8,170,25.0,5.0,data/frames/F/000170.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,7.0,175,25.0,5.0,data/frames/F/000175.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,7.2,180,25.0,5.0,data/frames/F/000180.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,7.4,185,25.0,5.0,data/frames/F/000185.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,7.6,190,25.0,5.0,data/frames/F/000190.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,7.8,195,25.0,5.0,data/frames/F/000195.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,8.0,200,25.0,5.0,data/frames/F/000200.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,8.2,205,25.0,5.0,data/frames/F/000205.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,8.4,210,25.0,5.0,data/frames/F/000210.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,8.6,215,25.0,5.0,data/frames/F/000215.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,8.8,220,25.0,5.0,data/frames/F/000220.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,9.0,225,25.0,5.0,data/frames/F/000225.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,9.2,230,25.0,5.0,data/frames/F/000230.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,9.4,235,25.0,5.0,data/frames/F/000235.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,9.6,240,25.0,5.0,data/frames/F/000240.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,9.8,245,25.0,5.0,data/frames/F/000245.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,10.0,250,25.0,5.0,data/frames/F/000250.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,10.2,255,25.0,5.0,data/frames/F/000255.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,10.4,260,25.0,5.0,data/frames/F/000260.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,10.6,265,25.0,5.0,data/frames/F/000265.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,10.8,270,25.0,5.0,data/frames/F/000270.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,11.0,275,25.0,5.0,data/frames/F/000275.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,11.2,280,25.0,5.0,data/frames/F/000280.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,11.4,285,25.0,5.0,data/frames/F/000285.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,11.6,290,25.0,5.0,data/frames/F/000290.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,11.8,295,25.0,5.0,data/frames/F/000295.jpg,3840,2160
F,eval,eval,14693572_3840_2160_25fps.mp4,12.0,300,25.0,5.0,data/frames/F/000300.jpg,3840,2160
