path,clip_id,conf,source,merged_parts,x1,y1,x2,y2
data/frames/A/000375.jpg,A,0.2194,sam,1,76.0,984.0,156.0,1080.0
data/frames/A/000375.jpg,A,0.2175,sam,1,846.0,382.0,856.0,395.0
data/frames/A/000375.jpg,A,0.2080,sam,1,723.0,760.0,741.0,775.0
data/frames/A/000375.jpg,A,0.1807,sam,1,296.0,393.0,310.0,405.0
data/frames/A/000375.jpg,A,0.1799,sam,1,924.0,257.0,933.0,270.0
data/frames/A/000375.jpg,A,0.1687,sam,1,76.0,983.0,117.0,1019.0
data/frames/A/000375.jpg,A,0.1656,sam,1,906.0,1051.0,922.0,1075.0
data/frames/A/000375.jpg,A,0.1577,sam,1,885.0,1041.0,902.0,1067.0
data/frames/A/000375.jpg,A,0.1521,sam,1,976.0,539.0,992.0,564.0
data/frames/A/000390.jpg,A,0.3764,sam,1,1844.0,642.0,1857.0,657.0
data/frames/A/000390.jpg,A,0.3439,sam,1,1596.0,477.0,1614.0,487.0
data/frames/A/000390.jpg,A,0.3371,sam,1,1401.0,449.0,1419.0,459.0
data/frames/A/000390.jpg,A,0.3063,sam,1,997.0,420.0,1018.0,434.0
data/frames/A/000390.jpg,A,0.2932,sam,1,489.0,485.0,506.0,495.0
data/frames/A/000390.jpg,A,0.2873,sam,1,767.0,728.0,784.0,745.0
data/frames/A/000390.jpg,A,0.2722,sam,1,222.0,462.0,240.0,471.0
data/frames/A/000390.jpg,A,0.2621,sam,1,433.0,607.0,448.0,619.0
data/frames/A/000390.jpg,A,0.2600,sam,1,938.0,496.0,949.0,508.0
data/frames/A/000390.jpg,A,0.2554,sam,1,1726.0,472.0,1740.0,481.0
data/frames/A/000390.jpg,A,0.2476,sam,1,845.0,524.0,856.0,538.0
data/frames/A/000390.jpg,A,0.2258,sam,1,698.0,775.0,718.0,789.0
data/frames/A/000390.jpg,A,0.2249,sam,1,801.0,715.0,825.0,731.0
data/frames/A/000390.jpg,A,0.2220,sam,1,24.0,502.0,44.0,511.0
data/frames/A/000390.jpg,A,0.2164,sam,1,445.0,454.0,461.0,464.0
data/frames/A/000390.jpg,A,0.2105,sam,1,1887.0,415.0,1920.0,448.0
data/frames/A/000390.jpg,A,0.2066,sam,1,1027.0,425.0,1046.0,434.0
data/frames/A/000390.jpg,A,0.2036,sam,1,338.0,464.0,355.0,474.0
data/frames/A/000390.jpg,A,0.1984,sam,1,1025.0,386.0,1045.0,434.0
data/frames/A/000390.jpg,A,0.1910,sam,1,76.0,984.0,117.0,1023.0
data/frames/A/000390.jpg,A,0.1901,sam,1,539.0,543.0,560.0,555.0
data/frames/A/000390.jpg,A,0.1845,sam,1,844.0,406.0,855.0,419.0
data/frames/A/000390.jpg,A,0.1839,sam,1,76.0,984.0,155.0,1080.0
data/frames/A/000390.jpg,A,0.1792,sam,1,296.0,394.0,309.0,405.0
data/frames/A/000390.jpg,A,0.1729,sam,1,921.0,236.0,933.0,251.0
data/frames/A/000390.jpg,A,0.1677,sam,1,999.0,419.0,1046.0,440.0
data/frames/A/000390.jpg,A,0.1661,sam,1,641.0,457.0,658.0,465.0
data/frames/A/000390.jpg,A,0.1613,sam,1,641.0,505.0,656.0,515.0
data/frames/A/000390.jpg,A,0.1574,sam,1,976.0,539.0,992.0,564.0
data/frames/A/000405.jpg,A,0.3631,sam,1,1844.0,642.0,1857.0,657.0
data/frames/A/000405.jpg,A,0.3316,sam,1,1348.0,449.0,1365.0,459.0
data/frames/A/000405.jpg,A,0.3295,sam,1,541.0,485.0,557.0,493.0
data/frames/A/000405.jpg,A,0.3266,sam,1,1644.0,477.0,1661.0,487.0
data/frames/A/000405.jpg,A,0.3238,sam,1,1027.0,386.0,1045.0,435.0
data/frames/A/000405.jpg,A,0.3205,sam,1,169.0,463.0,187.0,472.0
data/frames/A/000405.jpg,A,0.2795,sam,1,80.0,499.0,100.0,509.0
data/frames/A/000405.jpg,A,0.2765,sam,1,393.0,457.0,409.0,466.0
data/frames/A/000405.jpg,A,0.2739,sam,1,1784.0,472.0,1799.0,481.0
data/frames/A/000405.jpg,A,0.2597,sam,1,446.0,594.0,463.0,606.0
data/frames/A/000405.jpg,A,0.2585,sam,1,1761.0,397.0,1787.0,407.0
data/frames/A/000405.jpg,A,0.2585,sam,1,275.0,467.0,291.0,476.0
data/frames/A/000405.jpg,A,0.2477,sam,1,74.0,984.0,116.0,1021.0
data/frames/A/000405.jpg,A,0.2436,sam,1,844.0,558.0,856.0,573.0
data/frames/A/000405.jpg,A,0.2362,sam,1,672.0,786.0,693.0,800.0
data/frames/A/000405.jpg,A,0.2299,sam,1,997.0,420.0,1017.0,436.0
data/frames/A/000405.jpg,A,0.2292,sam,1,1026.0,425.0,1045.0,435.0
data/frames/A/000405.jpg,A,0.2263,sam,1,958.0,341.0,993.0,393.0
data/frames/A/000405.jpg,A,0.2263,sam,1,749.0,744.0,768.0,763.0
data/frames/A/000405.jpg,A,0.2249,sam,1,800.0,716.0,825.0,731.0
data/frames/A/000405.jpg,A,0.2206,sam,1,1003.0,419.0,1017.0,443.0
data/frames/A/000405.jpg,A,0.2194,sam,1,578.0,457.0,594.0,466.0
data/frames/A/000405.jpg,A,0.2194,sam,1,918.0,219.0,931.0,232.0
data/frames/A/000405.jpg,A,0.2186,sam,1,935.0,461.0,945.0,472.0
data/frames/A/000405.jpg,A,0.2136,sam,1,745.0,481.0,764.0,489.0
data/frames/A/000405.jpg,A,0.2135,sam,1,957.0,301.0,969.0,313.0
data/frames/A/000405.jpg,A,0.1762,sam,1,957.0,341.0,974.0,361.0
data/frames/A/000405.jpg,A,0.1759,sam,1,934.0,341.0,994.0,383.0
data/frames/A/000405.jpg,A,0.1663,sam,1,664.0,505.0,675.0,513.0
data/frames/A/000405.jpg,A,0.1627,sam,1,1025.0,386.0,1045.0,435.0
data/frames/A/000405.jpg,A,0.1611,sam,1,1026.0,386.0,1041.0,417.0
data/frames/A/000405.jpg,A,0.1608,sam,1,1887.0,395.0,1920.0,448.0
data/frames/A/000405.jpg,A,0.1531,sam,1,998.0,420.0,1046.0,442.0
data/frames/A/000420.jpg,A,0.4102,sam,1,1010.0,468.0,1029.0,479.0
data/frames/A/000420.jpg,A,0.3881,sam,1,1692.0,478.0,1709.0,488.0
data/frames/A/000420.jpg,A,0.3619,sam,1,1843.0,642.0,1856.0,657.0
data/frames/A/000420.jpg,A,0.3411,sam,1,590.0,484.0,606.0,493.0
data/frames/A/000420.jpg,A,0.3335,sam,1,114.0,466.0,131.0,475.0
data/frames/A/000420.jpg,A,0.3331,sam,1,340.0,459.0,357.0,467.0
data/frames/A/000420.jpg,A,0.3283,sam,1,1296.0,449.0,1312.0,458.0
data/frames/A/000420.jpg,A,0.3275,sam,1,463.0,582.0,477.0,595.0
data/frames/A/000420.jpg,A,0.3242,sam,1,136.0,497.0,155.0,507.0
data/frames/A/000420.jpg,A,0.3072,sam,1,515.0,458.0,531.0,468.0
data/frames/A/000420.jpg,A,0.3032,sam,1,211.0,468.0,228.0,479.0
data/frames/A/000420.jpg,A,0.3017,sam,1,1841.0,473.0,1856.0,481.0
data/frames/A/000420.jpg,A,0.2882,sam,1,1026.0,385.0,1044.0,436.0
data/frames/A/000420.jpg,A,0.2881,sam,1,844.0,592.0,856.0,608.0
data/frames/A/000420.jpg,A,0.2599,sam,1,727.0,760.0,748.0,778.0
data/frames/A/000420.jpg,A,0.2577,sam,1,75.0,985.0,116.0,1022.0
data/frames/A/000420.jpg,A,0.2454,sam,1,1728.0,392.0,1753.0,402.0
data/frames/A/000420.jpg,A,0.2324,sam,1,957.0,336.0,972.0,351.0
data/frames/A/000420.jpg,A,0.2300,sam,1,800.0,716.0,824.0,731.0
data/frames/A/000420.jpg,A,0.2296,sam,1,645.0,797.0,665.0,809.0
data/frames/A/000420.jpg,A,0.2083,sam,1,1026.0,426.0,1044.0,436.0
data/frames/A/000420.jpg,A,0.2059,sam,1,788.0,481.0,806.0,490.0
data/frames/A/000420.jpg,A,0.2036,sam,1,840.0,452.0,850.0,465.0
data/frames/A/000420.jpg,A,0.2005,sam,1,1004.0,419.0,1017.0,443.0
data/frames/A/000420.jpg,A,0.1952,sam,1,841.0,457.0,849.0,465.0
data/frames/A/000420.jpg,A,0.1817,sam,1,920.0,202.0,930.0,214.0
data/frames/A/000420.jpg,A,0.1688,sam,1,996.0,420.0,1017.0,436.0
data/frames/A/000420.jpg,A,0.1686,sam,1,934.0,428.0,943.0,438.0
data/frames/A/000435.jpg,A,0.3662,sam,1,1739.0,479.0,1757.0,488.0
data/frames/A/000435.jpg,A,0.3448,sam,1,1026.0,386.0,1043.0,435.0
data/frames/A/000435.jpg,A,0.3430,sam,1,1065.0,468.0,1084.0,478.0
data/frames/A/000435.jpg,A,0.3408,sam,1,641.0,482.0,656.0,491.0
data/frames/A/000435.jpg,A,0.3154,sam,1,1243.0,448.0,1260.0,458.0
data/frames/A/000435.jpg,A,0.3110,sam,1,1842.0,642.0,1855.0,656.0
data/frames/A/000435.jpg,A,0.3070,sam,1,192.0,495.0,211.0,505.0
data/frames/A/000435.jpg,A,0.2969,sam,1,287.0,460.0,304.0,470.0
data/frames/A/000435.jpg,A,0.2921,sam,1,59.0,467.0,76.0,477.0
data/frames/A/000435.jpg,A,0.2811,sam,1,703.0,774.0,723.0,790.0
data/frames/A/000435.jpg,A,0.2691,sam,1,145.0,472.0,163.0,481.0
data/frames/A/000435.jpg,A,0.2594,sam,1,481.0,571.0,496.0,583.0
data/frames/A/000435.jpg,A,0.2563,sam,1,450.0,460.0,468.0,470.0
data/frames/A/000435.jpg,A,0.2384,sam,1,74.0,985.0,116.0,1022.0
data/frames/A/000435.jpg,A,0.2371,sam,1,843.0,633.0,854.0,647.0
data/frames/A/000435.jpg,A,0.2349,sam,1,1900.0,473.0,1914.0,482.0
data/frames/A/000435.jpg,A,0.2280,sam,1,1000.0,476.0,1021.0,486.0
data/frames/A/000435.jpg,A,0.2266,sam,1,837.0,477.0,849.0,490.0
data/frames/A/000435.jpg,A,0.2249,sam,1,1696.0,386.0,1720.0,396.0
data/frames/A/000435.jpg,A,0.2177,sam,1,800.0,716.0,824.0,731.0
data/frames/A/000435.jpg,A,0.2097,sam,1,1018.0,477.0,1036.0,485.0
data/frames/A/000435.jpg,A,0.2028,sam,1,1026.0,425.0,1044.0,435.0
data/frames/A/000435.jpg,A,0.1974,sam,1,957.0,317.0,968.0,328.0
data/frames/A/000435.jpg,A,0.1926,sam,1,617.0,804.0,637.0,816.0
data/frames/A/000435.jpg,A,0.1803,sam,1,17.0,533.0,35.0,543.0
data/frames/A/000435.jpg,A,0.1762,sam,1,932.0,396.0,941.0,405.0
data/frames/A/000435.jpg,A,0.1678,sam,1,652.0,451.0,669.0,463.0
data/frames/A/000435.jpg,A,0.1517,sam,1,1004.0,419.0,1017.0,443.0
data/frames/A/000450.jpg,A,0.3975,sam,1,1188.0,448.0,1207.0,459.0
data/frames/A/000450.jpg,A,0.3900,sam,1,1026.0,385.0,1043.0,435.0
data/frames/A/000450.jpg,A,0.3270,sam,1,499.0,561.0,516.0,574.0
data/frames/A/000450.jpg,A,0.3206,sam,1,678.0,786.0,700.0,801.0
data/frames/A/000450.jpg,A,0.3146,sam,1,1788.0,479.0,1805.0,488.0
data/frames/A/000450.jpg,A,0.3116,sam,1,836.0,498.0,846.0,514.0
data/frames/A/000450.jpg,A,0.2873,sam,1,786.0,439.0,833.0,457.0
data/frames/A/000450.jpg,A,0.2855,sam,1,232.0,462.0,250.0,472.0
data/frames/A/000450.jpg,A,0.2774,sam,1,1120.0,468.0,1138.0,477.0
data/frames/A/000450.jpg,A,0.2681,sam,1,800.0,715.0,823.0,730.0
data/frames/A/000450.jpg,A,0.2610,sam,1,1664.0,379.0,1682.0,389.0
data/frames/A/000450.jpg,A,0.2531,sam,1,73.0,985.0,115.0,1021.0
data/frames/A/000450.jpg,A,0.2507,sam,1,1841.0,642.0,1854.0,656.0
data/frames/A/000450.jpg,A,0.2391,sam,1,386.0,462.0,404.0,473.0
data/frames/A/000450.jpg,A,0.2376,sam,1,3.0,470.0,21.0,479.0
data/frames/A/000450.jpg,A,0.2360,sam,1,591.0,809.0,608.0,819.0
data/frames/A/000450.jpg,A,0.2301,sam,1,247.0,493.0,267.0,503.0
data/frames/A/000450.jpg,A,0.2276,sam,1,692.0,481.0,707.0,490.0
data/frames/A/000450.jpg,A,0.2266,sam,1,1004.0,386.0,1044.0,442.0
data/frames/A/000450.jpg,A,0.2203,sam,1,68.0,531.0,88.0,541.0
data/frames/A/000450.jpg,A,0.2153,sam,1,80.0,475.0,99.0,484.0
data/frames/A/000450.jpg,A,0.2124,sam,1,1041.0,476.0,1065.0,486.0
data/frames/A/000450.jpg,A,0.1967,sam,1,1027.0,426.0,1044.0,435.0
data/frames/A/000450.jpg,A,0.1920,sam,1,842.0,670.0,854.0,688.0
data/frames/A/000450.jpg,A,0.1875,sam,1,1062.0,476.0,1078.0,484.0
data/frames/A/000450.jpg,A,0.1759,sam,1,1884.0,394.0,1920.0,449.0
data/frames/A/000450.jpg,A,0.1688,sam,1,1001.0,419.0,1044.0,442.0
data/frames/A/000450.jpg,A,0.1650,sam,1,1005.0,418.0,1017.0,443.0
data/frames/A/000450.jpg,A,0.1637,sam,1,995.0,419.0,1017.0,435.0
data/frames/A/000465.jpg,A,0.3411,sam,1,652.0,797.0,673.0,812.0
data/frames/A/000465.jpg,A,0.3313,sam,1,1633.0,372.0,1658.0,384.0
data/frames/A/000465.jpg,A,0.3254,sam,1,179.0,465.0,197.0,473.0
data/frames/A/000465.jpg,A,0.3231,sam,1,744.0,440.0,808.0,462.0
data/frames/A/000465.jpg,A,0.3187,sam,1,1083.0,474.0,1108.0,486.0
data/frames/A/000465.jpg,A,0.3066,sam,1,1871.0,414.0,1898.0,437.0
data/frames/A/000465.jpg,A,0.2987,sam,1,519.0,552.0,536.0,565.0
data/frames/A/000465.jpg,A,0.2876,sam,1,1841.0,641.0,1854.0,656.0
data/frames/A/000465.jpg,A,0.2837,sam,1,962.0,1018.0,977.0,1059.0
data/frames/A/000465.jpg,A,0.2741,sam,1,301.0,491.0,322.0,501.0
data/frames/A/000465.jpg,A,0.2709,sam,1,1176.0,466.0,1195.0,477.0
data/frames/A/000465.jpg,A,0.2674,sam,1,841.0,714.0,854.0,731.0
data/frames/A/000465.jpg,A,0.2643,sam,1,1135.0,448.0,1153.0,459.0
data/frames/A/000465.jpg,A,0.2599,sam,1,834.0,520.0,846.0,537.0
data/frames/A/000465.jpg,A,0.2590,sam,1,120.0,527.0,140.0,539.0
data/frames/A/000465.jpg,A,0.2524,sam,1,322.0,463.0,340.0,474.0
data/frames/A/000465.jpg,A,0.2519,sam,1,741.0,480.0,756.0,489.0
data/frames/A/000465.jpg,A,0.2506,sam,1,12.0,502.0,34.0,512.0
data/frames/A/000465.jpg,A,0.2426,sam,1,799.0,715.0,823.0,731.0
data/frames/A/000465.jpg,A,0.2366,sam,1,1834.0,479.0,1852.0,488.0
data/frames/A/000465.jpg,A,0.1938,sam,1,73.0,985.0,115.0,1021.0
data/frames/A/000465.jpg,A,0.1908,sam,1,962.0,1018.0,977.0,1041.0
data/frames/A/000465.jpg,A,0.1785,sam,1,949.0,236.0,960.0,248.0
data/frames/A/000465.jpg,A,0.1742,sam,1,1004.0,386.0,1043.0,442.0
data/frames/A/000465.jpg,A,0.1712,sam,1,916.0,150.0,927.0,162.0
data/frames/A/000465.jpg,A,0.1704,sam,1,974.0,540.0,991.0,564.0
data/frames/A/000465.jpg,A,0.1687,sam,1,1871.0,414.0,1916.0,447.0
data/frames/A/000465.jpg,A,0.1658,sam,1,1001.0,419.0,1044.0,441.0
data/frames/A/000465.jpg,A,0.1617,sam,1,953.0,283.0,964.0,294.0
data/frames/A/000465.jpg,A,0.1614,sam,1,1003.0,386.0,1044.0,442.0
data/frames/A/000465.jpg,A,0.1596,sam,1,1005.0,418.0,1016.0,443.0
data/frames/A/000465.jpg,A,0.1545,sam,1,73.0,986.0,153.0,1080.0
data/frames/A/000465.jpg,A,0.1520,sam,1,1026.0,425.0,1043.0,436.0
data/frames/A/000480.jpg,A,0.3594,sam,1,624.0,806.0,645.0,820.0
data/frames/A/000480.jpg,A,0.3509,sam,1,711.0,440.0,770.0,461.0
data/frames/A/000480.jpg,A,0.3488,sam,1,1084.0,449.0,1101.0,459.0
data/frames/A/000480.jpg,A,0.3471,sam,1,960.0,969.0,974.0,1009.0
data/frames/A/000480.jpg,A,0.3381,sam,1,1024.0,385.0,1043.0,436.0
data/frames/A/000480.jpg,A,0.3274,sam,1,839.0,761.0,853.0,779.0
data/frames/A/000480.jpg,A,0.3012,sam,1,1835.0,421.0,1851.0,432.0
data/frames/A/000480.jpg,A,0.2778,sam,1,1789.0,447.0,1805.0,455.0
data/frames/A/000480.jpg,A,0.2757,sam,1,1840.0,641.0,1853.0,656.0
data/frames/A/000480.jpg,A,0.2723,sam,1,126.0,465.0,143.0,475.0
data/frames/A/000480.jpg,A,0.2723,sam,1,1810.0,455.0,1829.0,463.0
data/frames/A/000480.jpg,A,0.2660,sam,1,1231.0,466.0,1248.0,476.0
data/frames/A/000480.jpg,A,0.2567,sam,1,356.0,489.0,374.0,499.0
data/frames/A/000480.jpg,A,0.2550,sam,1,70.0,499.0,91.0,510.0
data/frames/A/000480.jpg,A,0.2517,sam,1,1602.0,364.0,1625.0,375.0
data/frames/A/000480.jpg,A,0.2492,sam,1,799.0,715.0,823.0,731.0
data/frames/A/000480.jpg,A,0.2446,sam,1,831.0,546.0,843.0,560.0
data/frames/A/000480.jpg,A,0.2432,sam,1,541.0,544.0,556.0,556.0
data/frames/A/000480.jpg,A,0.2375,sam,1,73.0,986.0,115.0,1020.0
data/frames/A/000480.jpg,A,0.2321,sam,1,170.0,526.0,189.0,537.0
data/frames/A/000480.jpg,A,0.2307,sam,1,791.0,478.0,806.0,489.0
data/frames/A/000480.jpg,A,0.2287,sam,1,960.0,969.0,973.0,992.0
data/frames/A/000480.jpg,A,0.2275,sam,1,567.0,398.0,590.0,423.0
data/frames/A/000480.jpg,A,0.2237,sam,1,259.0,466.0,275.0,475.0
data/frames/A/000480.jpg,A,0.2225,sam,1,528.0,811.0,548.0,823.0
data/frames/A/000480.jpg,A,0.2136,sam,1,1025.0,426.0,1043.0,436.0
data/frames/A/000480.jpg,A,0.2131,sam,1,1882.0,480.0,1899.0,489.0
data/frames/A/000480.jpg,A,0.2101,sam,1,1890.0,424.0,1908.0,439.0
data/frames/A/000480.jpg,A,0.2062,sam,1,1880.0,413.0,1908.0,440.0
data/frames/A/000480.jpg,A,0.2042,sam,1,995.0,419.0,1016.0,437.0
data/frames/A/000480.jpg,A,0.1839,sam,1,914.0,135.0,926.0,147.0
data/frames/A/000480.jpg,A,0.1781,sam,1,1880.0,413.0,1898.0,422.0
data/frames/A/000480.jpg,A,0.1781,sam,1,1003.0,386.0,1043.0,442.0
data/frames/A/000480.jpg,A,0.1762,sam,1,994.0,419.0,1044.0,442.0
data/frames/A/000480.jpg,A,0.1717,sam,1,1003.0,418.0,1016.0,442.0
data/frames/A/000480.jpg,A,0.1715,sam,1,993.0,386.0,1043.0,441.0
data/frames/A/000480.jpg,A,0.1698,sam,1,1126.0,474.0,1149.0,485.0
data/frames/A/000480.jpg,A,0.1624,sam,1,1115.0,883.0,1129.0,900.0
data/frames/A/000480.jpg,A,0.1541,sam,1,787.0,715.0,823.0,745.0
data/frames/A/000495.jpg,A,0.4258,sam,1,669.0,441.0,732.0,463.0
data/frames/A/000495.jpg,A,0.3906,sam,1,1169.0,473.0,1204.0,485.0
data/frames/A/000495.jpg,A,0.3278,sam,1,125.0,496.0,146.0,509.0
data/frames/A/000495.jpg,A,0.3007,sam,1,1030.0,449.0,1048.0,458.0
data/frames/A/000495.jpg,A,0.2928,sam,1,957.0,924.0,972.0,962.0
data/frames/A/000495.jpg,A,0.2865,sam,1,1286.0,466.0,1303.0,476.0
data/frames/A/000495.jpg,A,0.2821,sam,1,799.0,715.0,823.0,731.0
data/frames/A/000495.jpg,A,0.2803,sam,1,71.0,468.0,89.0,477.0
data/frames/A/000495.jpg,A,0.2789,sam,1,73.0,986.0,115.0,1023.0
data/frames/A/000495.jpg,A,0.2728,sam,1,1840.0,640.0,1853.0,656.0
data/frames/A/000495.jpg,A,0.2685,sam,1,1737.0,446.0,1754.0,454.0
data/frames/A/000495.jpg,A,0.2544,sam,1,411.0,487.0,429.0,497.0
data/frames/A/000495.jpg,A,0.2479,sam,1,957.0,924.0,971.0,945.0
data/frames/A/000495.jpg,A,0.2458,sam,1,218.0,524.0,238.0,536.0
data/frames/A/000495.jpg,A,0.2435,sam,1,501.0,807.0,520.0,817.0
data/frames/A/000495.jpg,A,0.2383,sam,1,73.0,986.0,151.0,1080.0
data/frames/A/000495.jpg,A,0.2345,sam,1,193.0,469.0,210.0,479.0
data/frames/A/000495.jpg,A,0.2313,sam,1,1756.0,453.0,1773.0,462.0
data/frames/A/000495.jpg,A,0.2159,sam,1,1165.0,505.0,1185.0,515.0
data/frames/A/000495.jpg,A,0.2118,sam,1,1849.0,409.0,1868.0,418.0
data/frames/A/000495.jpg,A,0.2113,sam,1,567.0,398.0,589.0,423.0
data/frames/A/000495.jpg,A,0.2091,sam,1,423.0,455.0,439.0,466.0
data/frames/A/000495.jpg,A,0.2064,sam,1,994.0,418.0,1015.0,437.0
data/frames/A/000495.jpg,A,0.2013,sam,1,839.0,811.0,852.0,830.0
data/frames/A/000495.jpg,A,0.1989,sam,1,1026.0,425.0,1043.0,435.0
data/frames/A/000495.jpg,A,0.1874,sam,1,1002.0,418.0,1016.0,442.0
data/frames/A/000495.jpg,A,0.1873,sam,1,600.0,812.0,617.0,821.0
data/frames/A/000495.jpg,A,0.1847,sam,1,1902.0,455.0,1920.0,464.0
data/frames/A/000495.jpg,A,0.1769,sam,1,913.0,120.0,925.0,132.0
data/frames/A/000495.jpg,A,0.1695,sam,1,994.0,418.0,1043.0,441.0
data/frames/A/000495.jpg,A,0.1680,sam,1,1002.0,385.0,1043.0,441.0
data/frames/A/000495.jpg,A,0.1676,sam,1,1852.0,422.0,1872.0,432.0
data/frames/A/000495.jpg,A,0.1670,sam,1,829.0,567.0,841.0,582.0
data/frames/A/000495.jpg,A,0.1597,sam,1,1571.0,357.0,1596.0,368.0
data/frames/A/000495.jpg,A,0.1545,sam,1,947.0,206.0,957.0,217.0
data/frames/A/000510.jpg,A,0.3734,sam,1,1840.0,640.0,1853.0,655.0
data/frames/A/000510.jpg,A,0.3618,sam,1,1178.0,503.0,1213.0,516.0
data/frames/A/000510.jpg,A,0.3420,sam,1,1024.0,385.0,1042.0,436.0
data/frames/A/000510.jpg,A,0.3237,sam,1,1046.0,477.0,1066.0,485.0
data/frames/A/000510.jpg,A,0.3069,sam,1,182.0,496.0,202.0,506.0
data/frames/A/000510.jpg,A,0.2839,sam,1,465.0,487.0,484.0,496.0
data/frames/A/000510.jpg,A,0.2681,sam,1,1685.0,444.0,1701.0,455.0
data/frames/A/000510.jpg,A,0.2632,sam,1,266.0,523.0,285.0,533.0
data/frames/A/000510.jpg,A,0.2619,sam,1,1699.0,450.0,1718.0,463.0
data/frames/A/000510.jpg,A,0.2568,sam,1,72.0,986.0,114.0,1022.0
data/frames/A/000510.jpg,A,0.2548,sam,1,16.0,471.0,33.0,479.0
data/frames/A/000510.jpg,A,0.2536,sam,1,954.0,881.0,969.0,916.0
data/frames/A/000510.jpg,A,0.2394,sam,1,1002.0,386.0,1042.0,442.0
data/frames/A/000510.jpg,A,0.2381,sam,1,127.0,472.0,144.0,481.0
data/frames/A/000510.jpg,A,0.2325,sam,1,1763.0,420.0,1778.0,428.0
data/frames/A/000510.jpg,A,0.2273,sam,1,798.0,715.0,823.0,731.0
data/frames/A/000510.jpg,A,0.2265,sam,1,1340.0,467.0,1359.0,477.0
data/frames/A/000510.jpg,A,0.2215,sam,1,994.0,418.0,1043.0,441.0
data/frames/A/000510.jpg,A,0.2132,sam,1,1542.0,348.0,1558.0,358.0
data/frames/A/000510.jpg,A,0.2118,sam,1,1687.0,445.0,1718.0,465.0
data/frames/A/000510.jpg,A,0.2093,sam,1,476.0,799.0,493.0,812.0
data/frames/A/000510.jpg,A,0.2080,sam,1,838.0,864.0,850.0,884.0
data/frames/A/000510.jpg,A,0.2075,sam,1,72.0,986.0,150.0,1080.0
data/frames/A/000510.jpg,A,0.1993,sam,1,365.0,457.0,382.0,467.0
data/frames/A/000510.jpg,A,0.1981,sam,1,1211.0,474.0,1234.0,484.0
data/frames/A/000510.jpg,A,0.1977,sam,1,993.0,386.0,1043.0,441.0
data/frames/A/000510.jpg,A,0.1974,sam,1,1025.0,426.0,1042.0,436.0
data/frames/A/000510.jpg,A,0.1916,sam,1,954.0,881.0,969.0,902.0
data/frames/A/000510.jpg,A,0.1886,sam,1,994.0,418.0,1015.0,438.0
data/frames/A/000510.jpg,A,0.1844,sam,1,946.0,1030.0,960.0,1050.0
data/frames/A/000510.jpg,A,0.1792,sam,1,948.0,235.0,958.0,245.0
data/frames/A/000510.jpg,A,0.1776,sam,1,828.0,589.0,838.0,604.0
data/frames/A/000510.jpg,A,0.1760,sam,1,1003.0,418.0,1016.0,443.0
data/frames/A/000510.jpg,A,0.1741,sam,1,1232.0,474.0,1247.0,483.0
data/frames/A/000510.jpg,A,0.1700,sam,1,944.0,192.0,956.0,202.0
data/frames/A/000510.jpg,A,0.1643,sam,1,579.0,398.0,588.0,418.0
data/frames/A/000510.jpg,A,0.1585,sam,1,1194.0,505.0,1213.0,515.0
data/frames/A/000510.jpg,A,0.1565,sam,1,786.0,715.0,822.0,745.0
data/frames/A/000510.jpg,A,0.1537,sam,1,1179.0,504.0,1200.0,516.0
data/frames/A/000510.jpg,A,0.2709,merged,3,1799.0,405.0,1876.0,432.0
data/frames/A/000525.jpg,A,0.4842,sam,1,594.0,442.0,657.0,464.0
data/frames/A/000525.jpg,A,0.4029,sam,1,952.0,840.0,967.0,874.0
data/frames/A/000525.jpg,A,0.3894,sam,1,1777.0,420.0,1797.0,432.0
data/frames/A/000525.jpg,A,0.3680,sam,1,1206.0,503.0,1243.0,517.0
data/frames/A/000525.jpg,A,0.3656,sam,1,1259.0,1040.0,1277.0,1062.0
data/frames/A/000525.jpg,A,0.3291,sam,1,517.0,486.0,537.0,495.0
data/frames/A/000525.jpg,A,0.3250,sam,1,1786.0,400.0,1804.0,409.0
data/frames/A/000525.jpg,A,0.3053,sam,1,1089.0,476.0,1108.0,485.0
data/frames/A/000525.jpg,A,0.3024,sam,1,1839.0,639.0,1853.0,655.0
data/frames/A/000525.jpg,A,0.2919,sam,1,237.0,492.0,258.0,505.0
data/frames/A/000525.jpg,A,0.2865,sam,1,313.0,521.0,334.0,532.0
data/frames/A/000525.jpg,A,0.2756,sam,1,1727.0,418.0,1742.0,427.0
data/frames/A/000525.jpg,A,0.2694,sam,1,1395.0,467.0,1414.0,476.0
data/frames/A/000525.jpg,A,0.2679,sam,1,822.0,607.0,834.0,625.0
data/frames/A/000525.jpg,A,0.2648,sam,1,1881.0,447.0,1899.0,456.0
data/frames/A/000525.jpg,A,0.2614,sam,1,1634.0,444.0,1651.0,454.0
data/frames/A/000525.jpg,A,0.2511,sam,1,1644.0,449.0,1661.0,460.0
data/frames/A/000525.jpg,A,0.2511,sam,1,62.0,475.0,78.0,484.0
data/frames/A/000525.jpg,A,0.2488,sam,1,72.0,986.0,114.0,1021.0
data/frames/A/000525.jpg,A,0.2423,sam,1,1226.0,504.0,1243.0,515.0
data/frames/A/000525.jpg,A,0.2382,sam,1,798.0,715.0,823.0,730.0
data/frames/A/000525.jpg,A,0.2361,sam,1,993.0,418.0,1015.0,442.0
